ID;Organisation;Sector;Subsector;Service;Province_CODE;Municipality_CODE;Barangay;Status;Beneficiaries;Beneficiary_type
602;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Pahina Central;Finished;67;Individuals
603;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Apas;Finished;68;Individuals
604;IFRC;WASH;WASH;Hygiene Promotion;712;71224;Bugang;Finished;68;Individuals
605;IFRC;WASH;WASH;Hygiene Promotion;1667;166724;Rizal;Finished;68;Individuals
606;IFRC;WASH;WASH;Hygiene Promotion;1667;166710;Poblacion;Finished;69;Individuals
607;IFRC;WASH;WASH;Hygiene Promotion;1667;166716;Caridad;Finished;73;Individuals
608;IFRC;WASH;WASH;Hygiene Promotion;864;86411;Caubang;Finished;74;Individuals
609;IFRC;WASH;WASH;Hygiene Promotion;1667;166724;;Finished;74;Individuals
610;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Busay;Finished;75;Individuals
611;IFRC;WASH;WASH;Hygiene Promotion;712;71217;Poblacion;Finished;77;Individuals
612;IFRC;WASH;WASH;Hygiene Promotion;1667;166710;Poblacion;Finished;77;Individuals
613;IFRC;WASH;WASH;Hygiene Promotion;712;71246;Benliw;Finished;79;Individuals
614;IFRC;WASH;WASH;Hygiene Promotion;722;72241;North Poblacion;Finished;79;Individuals
615;IFRC;WASH;WASH;Hygiene Promotion;864;86407;Asuncion;Finished;80;Individuals
616;IFRC;WASH;WASH;Hygiene Promotion;722;72217;T-Padilla;Finished;81;Individuals
617;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Day-as;Finished;84;Individuals
618;IFRC;WASH;WASH;Hygiene Promotion;1667;166710;Poblacion;Finished;85;Individuals
619;IFRC;WASH;WASH;Hygiene Promotion;1667;166718;Sta. Cruz;Finished;86;Individuals
620;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Kamputhaw;Finished;87;Individuals
621;IFRC;WASH;WASH;Hygiene Promotion;1667;166724;Capalayan;Finished;88;Individuals
622;IFRC;WASH;WASH;Hygiene Promotion;864;86418;San Antonio;Finished;88;Individuals
623;IFRC;WASH;WASH;Hygiene Promotion;712;71228;Ati Tribe;Finished;90;Individuals
624;IFRC;WASH;WASH;Hygiene Promotion;712;71228;Ati Tribe;Finished;90;Individuals
625;IFRC;WASH;WASH;Hygiene Promotion;864;86407;Mambajao;Finished;90;Individuals
626;IFRC;WASH;WASH;Hygiene Promotion;712;71214;Nahwan;Finished;90;Individuals
627;IFRC;WASH;WASH;Hygiene Promotion;722;72234;Naalad;Finished;91;Individuals
628;IFRC;WASH;WASH;Hygiene Promotion;712;71201;Poblacion Ubos;Finished;91;Individuals
629;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Talamban;Finished;91;Individuals
630;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Kamputhaw;Finished;93;Individuals
631;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Kamputhaw;Finished;93;Individuals
632;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Kamputhaw;Finished;94;Individuals
633;IFRC;WASH;WASH;Hygiene Promotion;712;71201;Basac Dacu;Finished;95;Individuals
634;IFRC;WASH;WASH;Hygiene Promotion;712;71228;Basac Dacu;Finished;95;Individuals
635;IFRC;WASH;WASH;Hygiene Promotion;864;86415;Benit;Finished;95;Individuals
636;IFRC;WASH;WASH;Hygiene Promotion;1667;166724;San Roque;Finished;95;Individuals
637;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Hippodromo;Finished;98;Individuals
638;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Kamputhaw;Finished;98;Individuals
639;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Kamputhaw;Finished;98;Individuals
640;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Pahina Central;Finished;98;Individuals
641;IFRC;WASH;WASH;Hygiene Promotion;1753;175318;Poblacion;Finished;98;Individuals
642;IFRC;WASH;WASH;Hygiene Promotion;1667;166724;;Finished;98;Individuals
643;IFRC;WASH;WASH;Hygiene Promotion;712;71228;Agape;Finished;100;Individuals
644;IFRC;WASH;WASH;Hygiene Promotion;712;71229;Camay- An;Finished;100;Individuals
645;IFRC;WASH;WASH;Hygiene Promotion;864;86401;Looc;Finished;100;Individuals
646;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Kamputhaw;Finished;103;Individuals
647;IFRC;WASH;WASH;Hygiene Promotion;722;72250;Dumlog;Finished;104;Individuals
648;IFRC;WASH;WASH;Hygiene Promotion;864;86411;Son-ok II;Finished;105;Individuals
649;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Inayawan;Finished;108;Individuals
650;IFRC;WASH;WASH;Hygiene Promotion;712;71243;Poblacion;Finished;117;Individuals
651;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Guadalupe;Finished;120;Individuals
652;IFRC;WASH;WASH;Hygiene Promotion;864;86407;Tagnipa;Finished;120;Individuals
653;IFRC;WASH;WASH;Hygiene Promotion;864;86406;Poblacion;Finished;125;Individuals
654;IFRC;WASH;WASH;Hygiene Promotion;1667;86413;Macopa;Finished;130;Individuals
655;IFRC;WASH;WASH;Hygiene Promotion;864;86411;Manglit;Finished;134;Individuals
656;IFRC;WASH;WASH;Hygiene Promotion;1753;175303;Dalayawan;Finished;140;Individuals
657;IFRC;WASH;WASH;Hygiene Promotion;712;71214;Poblacion Norte;Finished;140;Individuals
658;IFRC;WASH;WASH;Hygiene Promotion;864;86409;Sta. Cruz;Finished;145;Individuals
659;IFRC;WASH;WASH;Hygiene Promotion;722;72250;Tangke;Finished;146;Individuals
660;IFRC;WASH;WASH;Hygiene Promotion;864;86407;Mahayahay;Finished;150;Individuals
661;IFRC;WASH;WASH;Hygiene Promotion;864;86401;Poblacion;Finished;150;Individuals
662;IFRC;WASH;WASH;Hygiene Promotion;864;86411;Son-ok I;Finished;151;Individuals
663;IFRC;WASH;WASH;Hygiene Promotion;712;71245;Paca-Paca;Finished;160;Individuals
664;IFRC;WASH;WASH;Hygiene Promotion;712;71245;Centro;Finished;190;Individuals
665;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Day-as;Finished;200;Individuals
666;IFRC;WASH;WASH;Hygiene Promotion;1753;175318;New Cuyo;Finished;205;Individuals
667;IFRC;WASH;WASH;Hygiene Promotion;864;86419;Triana;Finished;205;Individuals
668;IFRC;WASH;WASH;Hygiene Promotion;712;71214;Poblacion Sur;Finished;208;Individuals
669;IFRC;WASH;WASH;Hygiene Promotion;864;86408;Sta. Cruz;Finished;209;Individuals
670;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Sambag 1;Finished;215;Individuals
671;IFRC;WASH;WASH;Hygiene Promotion;864;86404;District 1;Finished;216;Individuals
672;IFRC;WASH;WASH;Hygiene Promotion;864;86407;Guadalupe;Finished;217;Individuals
673;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Apas;Finished;218;Individuals
674;IFRC;WASH;WASH;Hygiene Promotion;864;86419;Magallanes;Finished;220;Individuals
675;IFRC;WASH;WASH;Hygiene Promotion;712;71228;Villa Limpia;Finished;224;Individuals
676;IFRC;WASH;WASH;Hygiene Promotion;712;71244;Kauswagan;Finished;226;Individuals
677;IFRC;WASH;WASH;Hygiene Promotion;1753;175318;Abaroan;Finished;230;Individuals
678;IFRC;WASH;WASH;Hygiene Promotion;864;86406;Poblacion;Finished;238;Individuals
679;IFRC;WASH;WASH;Hygiene Promotion;712;71228;Villa Limpia;Finished;243;Individuals
680;IFRC;WASH;WASH;Hygiene Promotion;1667;166724;Punta Bilar;Finished;247;Individuals
681;IFRC;WASH;WASH;Hygiene Promotion;864;86402;Dao;Finished;250;Individuals
682;IFRC;WASH;WASH;Hygiene Promotion;864;86419;Triana;Finished;264;Individuals
683;IFRC;WASH;WASH;Hygiene Promotion;864;86410;Looc;Finished;283;Individuals
684;IFRC;WASH;WASH;Hygiene Promotion;1753;175320;Calawag;Finished;300;Individuals
685;IFRC;WASH;WASH;Hygiene Promotion;864;86407;Combado;Finished;300;Individuals
686;IFRC;WASH;WASH;Hygiene Promotion;864;86402;Mauylap;Finished;300;Individuals
687;IFRC;WASH;WASH;Hygiene Promotion;722;72234;Tangke;Finished;301;Individuals
688;IFRC;WASH;WASH;Hygiene Promotion;712;71201;Punong;Finished;310;Individuals
689;IFRC;WASH;WASH;Hygiene Promotion;712;71201;Punong;Finished;310;Individuals
690;IFRC;WASH;WASH;Hygiene Promotion;864;86404;Sagbok;Finished;310;Individuals
691;IFRC;WASH;WASH;Hygiene Promotion;864;86419;San Bernardo;Finished;314;Individuals
692;PRC;WASH;WASH;Hygiene Promotion;619;61914;Dulangan;Finished;321;individuals
693;IFRC;WASH;WASH;Hygiene Promotion;864;86404;Sabang;Finished;324;Individuals
694;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Guadalupe;Finished;328;Individuals
695;IFRC;WASH;WASH;Hygiene Promotion;712;71214;Bonbon;Finished;355;Individuals
696;IFRC;WASH;WASH;Hygiene Promotion;712;71243;Brgy. San pedro;Finished;356;Individuals
697;IFRC;WASH;WASH;Hygiene Promotion;864;86414;Somoje;Finished;375;Individuals
698;IFRC;WASH;WASH;Hygiene Promotion;712;71246;Central;Finished;385;Individuals
699;IFRC;WASH;WASH;Hygiene Promotion;864;86413;Anislagon;Finished;396;Individuals
700;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Capitol Site;Finished;396;Individuals
701;IFRC;WASH;WASH;Hygiene Promotion;712;71243;Poblacion;Finished;416;Individuals
702;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Guadalupe;Finished;422;Individuals
703;IFRC;WASH;WASH;Hygiene Promotion;864;86417;Tampoong;Finished;425;Individuals
704;IFRC;WASH;WASH;Hygiene Promotion;864;86410;Buaya;Finished;428;Individuals
705;IFRC;WASH;WASH;Hygiene Promotion;712;71246;Benliw;Finished;460;Individuals
706;IFRC;WASH;WASH;Hygiene Promotion;1753;175303;Tinintinan;Finished;460;Individuals
707;IFRC;WASH;WASH;Hygiene Promotion;712;71248;Mandawa;Finished;467;Individuals
708;IFRC;WASH;WASH;Hygiene Promotion;712;71224;Luyp;Finished;498;Individuals
709;IFRC;WASH;WASH;Hygiene Promotion;864;86412;Poblacion;Finished;500;Individuals
710;IFRC;WASH;WASH;Hygiene Promotion;712;71248;Tuboran;Finished;508;Individuals
711;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Barrio Luz;Finished;514;Individuals
712;IFRC;WASH;WASH;Hygiene Promotion;712;71244;Sto. Tomas;Finished;516;Individuals
713;IFRC;WASH;WASH;Hygiene Promotion;864;86407;Lib-og;Finished;517;Individuals
714;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Basak San Nicolas;Finished;548;Individuals
715;IFRC;WASH;WASH;Hygiene Promotion;864;86407;Badiang;Finished;568;Individuals
716;IFRC;WASH;WASH;Hygiene Promotion;864;86418;Bogo;Finished;580;Individuals
717;IFRC;WASH;WASH;Hygiene Promotion;864;86406;Monopolo;Finished;605;Individuals
718;IFRC;WASH;WASH;Hygiene Promotion;722;72217;San Nicolas;Finished;618;Individuals
719;IFRC;WASH;WASH;Hygiene Promotion;712;71246;Brgy. Benliw;Finished;693;Individuals
720;IFRC;WASH;WASH;Hygiene Promotion;864;86409;Timba;Finished;725;Individuals
721;IFRC;WASH;WASH;Hygiene Promotion;864;86407;Abgao;Finished;750;Individuals
722;IFRC;WASH;WASH;Hygiene Promotion;864;86404;Poblacion;Finished;900;Individuals
723;IFRC;WASH;WASH;Hygiene Promotion;864;86416;Balagawan;Finished;1000;Individuals
724;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Apas;Finished;2132;Individuals
725;IFRC;WASH;WASH;Hygiene Promotion;722;72217;Guadalupe;Finished;2772;Individuals
726;IFRC;Relief;Non Food Items;Jerry Can (10L Collapsible);1667;166710;Poblacion 4;Finished;95;families
727;IFRC;Relief;Non Food Items;Jerry Can (10L Collapsible);1667;166710;Poblacion 3;Finished;98;families
728;IFRC;Relief;Non Food Items;Jerry Can (10L Collapsible);1667;166710;Poblacion 2;Finished;100;families
729;IFRC;Relief;Non Food Items;Jerry Can (10L Collapsible);1667;166710;Poblacion 1;Finished;101;families
730;IFRC;Relief;Non Food Items;Jerry Can (10L Collapsible);1667;166710;Poblacion 5;Finished;101;families
731;IFRC;Relief;Non Food Items;Jerry Can (10L Collapsible);1667;166716;Mabini;Finished;126;families
732;IFRC;Relief;Non Food Items;Jerry Can (10L Collapsible);712;71243;Central;Finished;141;families
733;IFRC;Relief;Non Food Items;Jerry Can (10L Collapsible);1667;166707;Jubang;Finished;207;families
734;IFRC;Relief;Non Food Items;Jerry Can (10L Collapsible);1667;166724;San Roque;Finished;455;families
735;IFRC;Relief;Non Food Items;Jerry Can (10L Collapsible);1667;166724;Punta Bilar;Finished;456;families
736;IFRC;Relief;Non Food Items;Jerry Can (20L);722;72234;Lutac;Finished;3;families
737;IFRC;Relief;Non Food Items;Jerry Can (20L);722;72234;South Poblacion;Finished;3;families
738;IFRC;Relief;Non Food Items;Jerry Can (20L);722;72234;Tuyan;Finished;5;families
739;IFRC;Relief;Non Food Items;Jerry Can (20L);722;72234;West Poblacion;Finished;9;families
740;IFRC;Relief;Non Food Items;Jerry Can (20L);722;72234;Bairan;Finished;16;families
741;IFRC;Relief;Non Food Items;Jerry Can (20L);722;72234;Tangke;Finished;17;families
742;IFRC;Relief;Non Food Items;Jerry Can (20L);722;72234;Langtad;Finished;35;families
743;IFRC;Relief;Non Food Items;Jerry Can (20L);722;72234;North Poblacion;Finished;49;families
744;IFRC;Relief;Non Food Items;Jerry Can (20L);722;72234;Inoburan;Finished;76;families
745;PRC;Relief;Non Food Items;Jerry Can (20L);1753;175318;New Cuyo;Finished;80;families
746;IFRC;Relief;Non Food Items;Jerry Can (20L);722;72234;Tina-an;Finished;88;families
747;PRC;Relief;Non Food Items;Jerry Can (20L);1753;175303;Dalayawan;Finished;140;families
748;PRC;Relief;Non Food Items;Jerry Can (20L);1753;175303;Tinintinan;Finished;260;families
749;PRC;Relief;Non Food Items;Kitchen Set;1753;175318;Magara;Finished;3;families
750;PRC;Relief;Non Food Items;Kitchen Set;1753;175318;Rizal;Finished;5;families
751;PRC;Relief;Non Food Items;Kitchen Set;1753;175318;Brgy.1;Finished;13;families
752;IFRC;Relief;Non Food Items;Kitchen Set;1667;166704;Matin-ao;Finished;82;families
753;PRC;Relief;Non Food Items;Kitchen Set;1753;175318;Tinitian;Finished;147;families
754;IFRC;Relief;Non Food Items;Kitchen Set;1667;166704;Poblacion 1;Finished;214;families
755;IFRC;Health;Health;Medicine;712;71243;Central;Finished;58;Pcs
756;IFRC;Health;Health;Medicine;712;71246;Poblacion;Finished;201;Pcs
757;IFRC;Health;Health;Medicine;712;71224;Lutao;Finished;417;Pcs
758;IFRC;Health;Health;Medicine;712;71246;Poblacion;Finished;500;Pcs
759;IFRC;Relief;Cash;MPCG (3,500/family);712;71246;Poblacion;Finished;5;Families
760;IFRC;Relief;Cash;MPCG (3,500/family);712;71246;Poblacion;Finished;284;Families
761;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;Taft;Finished;2;Individuals
762;IFRC;Welfare;PSS;Psychological First Aid;864;86403;;Finished;2;Individuals
763;IFRC;Welfare;PSS;Psychological First Aid;864;86413;Anislagon;Finished;3;Individuals
764;IFRC;Welfare;PSS;Psychological First Aid;1753;175318;Tinitian;Finished;5;Individuals
765;IFRC;Welfare;PSS;Psychological First Aid;1753;175318;Rizal;Finished;6;Individuals
766;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;Orok;Finished;8;Individuals
767;IFRC;Welfare;PSS;Psychological First Aid;1667;;;Finished;9;Individuals
768;IFRC;Welfare;PSS;Psychological First Aid;864;86406;Molopolo;Finished;10;Individuals
769;IFRC;Welfare;PSS;Psychological First Aid;864;86407;Lunas;Finished;11;Individuals
770;IFRC;Welfare;PSS;Psychological First Aid;722;72241;Pitalo;Finished;11;Individuals
771;IFRC;Welfare;PSS;Psychological First Aid;722;72234;Poblacion;Finished;11;Individuals
772;IFRC;Welfare;PSS;Psychological First Aid;1667;86413;Poblacion;Finished;11;Individuals
773;IFRC;Welfare;PSS;Psychological First Aid;722;72214;Guadalupe;Finished;12;Individuals
774;IFRC;Welfare;PSS;Psychological First Aid;722;72234;Tina-an;Finished;13;Individuals
775;IFRC;Welfare;PSS;Psychological First Aid;722;72234;Poblacion;Finished;14;Individuals
776;IFRC;Welfare;PSS;Psychological First Aid;1753;175318;Brgy.1;Finished;15;Individuals
777;IFRC;Welfare;PSS;Psychological First Aid;712;71228;Agape;Finished;16;Individuals
778;IFRC;Welfare;PSS;Psychological First Aid;1667;86413;Diaz;Finished;16;Individuals
779;IFRC;Welfare;PSS;Psychological First Aid;1753;175318;Magara;Finished;17;Individuals
780;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;;Finished;17;Individuals
781;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;San Juan;Finished;20;Individuals
782;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;Luna;Finished;21;Individuals
783;PRC;Welfare;PSS;Psychological First Aid;619;61914;Culasi;Finished;22;individuals
784;IFRC;Welfare;PSS;Psychological First Aid;864;86419;Cabulihan;Finished;23;Individuals
785;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;San Roque;Finished;24;Individuals
786;IFRC;Welfare;PSS;Psychological First Aid;1685;168503;New Mabuhay;Finished;25;Individuals
787;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;Nabago;Finished;26;Individuals
788;IFRC;Welfare;PSS;Psychological First Aid;712;71245;Paca-Paca;Finished;26;Individuals
789;IFRC;Welfare;PSS;Psychological First Aid;1667;166707;Poblacion 3;Finished;26;Individuals
790;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;Togbongon;Finished;26;Individuals
791;IFRC;Welfare;PSS;Psychological First Aid;1667;;;Finished;27;Individuals
792;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;;Finished;28;Individuals
793;IFRC;Welfare;PSS;Psychological First Aid;712;71245;Centro;Finished;29;Individuals
794;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;;Finished;29;Individuals
795;IFRC;Welfare;PSS;Psychological First Aid;712;71229;Camay- An;Finished;31;Individuals
796;IFRC;Welfare;PSS;Psychological First Aid;712;71214;Poblacion Sur;Finished;32;Individuals
797;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;Luna;Finished;33;Individuals
798;IFRC;Welfare;PSS;Psychological First Aid;712;71224;Lawis;Finished;34;Individuals
799;IFRC;Welfare;PSS;Psychological First Aid;712;71209;Asinan;Finished;35;Individuals
800;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;Calanipa;Finished;35;Individuals
801;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;Rizal;Finished;35;Individuals
802;IFRC;Welfare;PSS;Psychological First Aid;1667;;;Finished;35;Individuals
803;IFRC;Welfare;PSS;Psychological First Aid;712;71228;Ati Tribe;Finished;36;Individuals
804;IFRC;Welfare;PSS;Psychological First Aid;712;71245;Kawayanan;Finished;38;Individuals
805;IFRC;Welfare;PSS;Psychological First Aid;712;71246;Central;Finished;41;Individuals
806;IFRC;Welfare;PSS;Psychological First Aid;1753;175318;Tinitian;Finished;42;Individuals
807;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;Taft;Finished;45;Individuals
808;IFRC;Welfare;PSS;Psychological First Aid;712;71248;Tuboran;Finished;45;Individuals
809;IFRC;Welfare;PSS;Psychological First Aid;1753;175318;Magara;Finished;49;Individuals
810;IFRC;Welfare;PSS;Psychological First Aid;712;71201;Punong;Finished;49;Individuals
811;IFRC;Welfare;PSS;Psychological First Aid;712;71228;Villa Limpia;Finished;49;Individuals
812;IFRC;Welfare;PSS;Psychological First Aid;1667;166710;Tawin-Tawin;Finished;53;Individuals
813;PRC;Welfare;PSS;Psychological First Aid;619;61914;Banica;Finished;55;individuals
814;IFRC;Welfare;PSS;Psychological First Aid;712;71214;Bonbon;Finished;56;Individuals
815;IFRC;Welfare;PSS;Psychological First Aid;1667;86413;Honrado;Finished;56;Individuals
816;IFRC;Welfare;PSS;Psychological First Aid;712;71214;Poblacion Norte;Finished;56;Individuals
817;IFRC;Welfare;PSS;Psychological First Aid;1753;175318;Tagumpay;Finished;56;Individuals
818;IFRC;Welfare;PSS;Psychological First Aid;1667;166710;;Finished;56;Individuals
819;IFRC;Welfare;PSS;Psychological First Aid;864;86419;Triana;Finished;61;Individuals
820;IFRC;Welfare;PSS;Psychological First Aid;712;71201;Punong;Finished;63;Individuals
821;IFRC;Welfare;PSS;Psychological First Aid;1753;175318;Tinitian;Finished;67;Individuals
822;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;Capalayan;Finished;70;Individuals
823;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;;Finished;70;Individuals
824;IFRC;Welfare;PSS;Psychological First Aid;1667;;;Finished;70;Individuals
825;IFRC;Welfare;PSS;Psychological First Aid;1667;;;Finished;72;Individuals
826;IFRC;Welfare;PSS;Psychological First Aid;864;86407;Abgao;Finished;73;Individuals
827;IFRC;Welfare;PSS;Psychological First Aid;864;86411;Caubang;Finished;74;Individuals
828;IFRC;Welfare;PSS;Psychological First Aid;1753;175318;Tagumpay;Finished;75;Individuals
829;IFRC;Welfare;PSS;Psychological First Aid;712;71224;Lutao;Finished;77;Individuals
830;IFRC;Welfare;PSS;Psychological First Aid;1667;;;Finished;77;Individuals
831;IFRC;Welfare;PSS;Psychological First Aid;712;71246;Poblacion;Finished;78;Individuals
832;IFRC;Welfare;PSS;Psychological First Aid;1667;166707;Jubang;Finished;80;Individuals
833;IFRC;Welfare;PSS;Psychological First Aid;1667;166710;Poblacion;Finished;81;Individuals
834;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;Punta Bilar;Finished;81;Individuals
835;IFRC;Welfare;PSS;Psychological First Aid;1667;;;Finished;86;Individuals
836;IFRC;Welfare;PSS;Psychological First Aid;864;86407;Guadalupe;Finished;87;Individuals
837;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;;Finished;93;Individuals
838;IFRC;Welfare;PSS;Psychological First Aid;712;71246;Poblacion;Finished;100;Individuals
839;IFRC;Welfare;PSS;Psychological First Aid;1667;166718;San Juan;Finished;103;Individuals
840;IFRC;Welfare;PSS;Psychological First Aid;864;86411;Son-ok II;Finished;105;Individuals
841;IFRC;Welfare;PSS;Psychological First Aid;1667;86413;Macopa;Finished;118;Individuals
842;IFRC;Welfare;PSS;Psychological First Aid;1753;175318;New Cuyo;Finished;123;Individuals
843;IFRC;Welfare;PSS;Psychological First Aid;864;86411;Manglit;Finished;134;Individuals
844;IFRC;Welfare;PSS;Psychological First Aid;1667;166724;Alegria;Finished;137;Individuals
845;IFRC;Welfare;PSS;Psychological First Aid;712;71246;Poblacion;Finished;139;Individuals
846;IFRC;Welfare;PSS;Psychological First Aid;864;86411;Son-ok I;Finished;151;Individuals
847;IFRC;Welfare;PSS;Psychological First Aid;1667;166710;Tawin-Tawin;Finished;168;Individuals
848;IFRC;Welfare;PSS;Psychological First Aid;1753;175318;Tinitian;Finished;202;Individuals
849;IFRC;Welfare;PSS;Psychological First Aid;712;71243;Central;Finished;210;Individuals
850;IFRC;Welfare;PSS;Psychological First Aid;1667;166707;Jubang;Finished;239;Individuals
851;IFRC;Welfare;PSS;Psychological First Aid;1753;175318;Minara;Finished;280;Individuals
852;IFRC;Welfare;PSS;Psychological First Aid;1753;175318;1;Finished;303;Individuals
853;IFRC;Welfare;PSS;Psychological First Aid;1753;175316;Langogan;Finished;378;Individuals
854;PRC;Welfare;Referral;Referral;712;71243;Poblacion;Finished;31;Individuals
855;IFRC;Welfare;RFL;Restoring family link;1667;;;Finished;1;Individual
856;IFRC;Welfare;RFL;Restoring family link;1667;;;Finished;2;Individuals
857;IFRC;Welfare;RFL;Restoring family link;1667;;;Finished;3;Individuals
858;IFRC;Welfare;RFL;Restoring family link;1667;166724;;Finished;5;Individuals
859;IFRC;Welfare;RFL;Restoring family link;1667;;;Finished;13;Individuals
860;IFRC;Welfare;RFL;Restoring family link;1667;;;Finished;18;Individuals
861;IFRC;Welfare;RFL;Restoring family link;1667;;Sayak;Finished;61;Individuals
862;IFRC;Welfare;RFL;Restoring family link;1667;;;Finished;73;Individuals
863;San Miguel Corporation;Relief;Food Items;Rice sacks;864;86401;;Finished;10;families
864;San Miguel Corporation;Relief;Food Items;Rice sacks;864;86402;;Finished;10;families
865;San Miguel Corporation;Relief;Food Items;Rice sacks;864;86403;;Finished;10;families
866;San Miguel Corporation;Relief;Food Items;Rice sacks;864;86404;;Finished;10;families
867;San Miguel Corporation;Relief;Food Items;Rice sacks;864;86405;;Finished;10;families
868;San Miguel corporation;Relief;Food Items;Rice sacks;864;86406;;Finished;10;families
869;San Miguel Corporation;Relief;Food Items;Rice sacks;864;86408;;Finished;10;families
870;San Miguel Corporation;Relief;Food Items;Rice sacks;864;86409;;Finished;10;families
871;San Miguel Corporation;Relief;Food Items;Rice sacks;864;86410;;Finished;10;families
872;San Miguel corporation;Relief;Food Items;Rice sacks;864;86411;;Finished;10;families
873;San Miguel Corporation;Relief;Food Items;Rice sacks;864;86412;;Finished;10;families
874;San Miguel corporation;Relief;Food Items;Rice sacks;864;86413;;Finished;10;families
875;San Miguel Corporation;Relief;Food Items;Rice sacks;864;86414;;Finished;10;families
876;San Miguel corporation;Relief;Food Items;Rice sacks;864;86415;;Finished;10;families
877;San Miguel Corporation;Relief;Food Items;Rice sacks;864;86416;;Finished;10;families
878;San Miguel Corporation;Relief;Food Items;Rice sacks;864;86417;;Finished;10;families
879;San Miguel corporation;Relief;Food Items;Rice sacks;864;86418;;Finished;10;families
880;BOD Ely Bagtasus;Relief;Food Items;Rice sacks;864;86408;Amparo;Finished;500;families
881;DFAT;Relief;Shelter;Shelter Tool Kit;864;86411;Caubang;Finished;74;families
882;DFAT;Relief;Shelter;Shelter Tool Kit;864;86411;Son-ok 2;Finished;105;families
883;DFAT;Relief;Shelter;Shelter Tool Kit;864;86411;Manglit;Finished;134;families
884;DFAT;Relief;Shelter;Shelter Tool Kit;864;86411;Son-ok 1;Finished;151;families
885;IFRC;Relief;Shelter;Shelter Tool Kit;712;71246;Poblacion ;Finished;300;families
886;IFRC;Relief;Non Food Items;SK: Blanket;722;72234;Lutac;Finished;3;families
887;IFRC;Relief;Non Food Items;SK: Blanket;722;72234;South Poblacion;Finished;3;families
888;IFRC;Relief;Non Food Items;SK: Blanket;722;72234;Tuyan;Finished;5;families
889;IFRC;Relief;Non Food Items;SK: Blanket;722;72234;West Poblacion;Finished;9;families
890;IFRC;Relief;Non Food Items;SK: Blanket;722;72234;Bairan;Finished;16;families
891;IFRC;Relief;Non Food Items;SK: Blanket;722;72234;Tangke;Finished;17;families
892;IFRC;Relief;Non Food Items;SK: Blanket;722;72234;Langtad;Finished;35;families
893;IFRC;Relief;Non Food Items;SK: Blanket;722;72234;North Poblacion;Finished;49;families
894;IFRC;Relief;Non Food Items;SK: Blanket;722;72234;Inoburan;Finished;76;families
895;IFRC;Relief;Non Food Items;SK: Blanket;722;72234;Tina-an;Finished;88;families
896;IFRC;Relief;Non Food Items;SK: Blanket;712;71243;Central;Finished;141;families
897;ICRC;Relief;Non Food Items;SK: Blanket;1667;166718;San Benito;Finished;245;families
898;IFRC;Relief;Non Food Items;SK: Blanket;1667;166724;San Roque;Finished;455;families
899;DFAT;Relief;Non Food Items;SK: Blanket;1667;166724;Punta Bilar;Finished;456;families
900;IFRC;Relief;Non Food Items;SK: Mosquito Net;722;72234;Lutac;Finished;3;families
901;IFRC;Relief;Non Food Items;SK: Mosquito Net;722;72234;South Poblacion;Finished;3;families
